Qmag,Qdur,RQmag,RSmag,STdur,STslope,Tmag,Tdur,insHR,annScore
-11,84,188,241,88,.0681818181818182,93,164,96.7741935483871,78
-37,72,225,266,132,.363636363636364,36,148,94.9367088607595,78
-23,64,250,306,92,0,22,180,77.319587628866,78
-17,108,275,346,96,.0104166666666667,54,180,85.7142857142857,78
-7,140,235,316,96,.0520833333333333,46,172,78.9473684210526,78
42,96,217,300,108,.101851851851852,43,176,79.7872340425532,78
-6,136,252,338,112,.142857142857143,55,180,79.3650793650794,78
-6,124,257,349,116,.0431034482758621,80,200,77.720207253886,78
-8,140,200,263,136,.0588235294117647,39,168,76.1421319796954,78
-10,128,256,299,156,.0833333333333333,7,140,79.7872340425532,78
-23,136,220,291,156,.108974358974359,17,144,80.2139037433155,78
-19,124,307,350,108,.0648148148148148,0,68,79.3650793650794,78
-47,52,264,325,120,0,14,160,172.413793103448,78
8,172,242,298,120,.0333333333333333,35,168,73.8916256157635,78
-10,92,241,287,120,.125,-20,168,76.1421319796954,78
-76,208,227,319,64,1.703125,224,248,79.3650793650794,78
-62,132,238,304,124,.0564516129032258,-69,164,84.7457627118644,78
-2,116,208,279,80,.125,46,208,83.7988826815643,78
57,116,188,275,56,.0892857142857143,-143,84,75.3768844221106,78
-31,76,269,349,60,-.366666666666667,18,232,89.2857142857143,78
-1,108,208,271,88,.193181818181818,41,196,84.7457627118644,78
-7,128,230,281,76,.197368421052632,27,204,83.7988826815643,78
-10,140,243,303,84,.178571428571429,25,192,81.0810810810811,78
-15,136,220,279,76,.105263157894737,32,204,81.0810810810811,78
-10,152,272,331,64,.125,55,208,78.5340314136126,78
-25,108,214,279,100,.19,37,192,76.530612244898,78
-22,132,278,324,168,.369047619047619,52,124,77.319587628866,78
-18,156,236,266,84,.178571428571429,20,188,82.8729281767956,78
-30,128,231,251,84,-.0833333333333333,-5,204,84.2696629213483,78
-28,76,243,298,88,.181818181818182,11,208,76.9230769230769,78
-22,84,232,278,100,.18,34,176,112.781954887218,78
1,136,230,292,80,.025,50,192,82.8729281767956,78
-22,128,263,323,76,-.0131578947368421,22,280,81.0810810810811,78
-5,96,241,301,100,.1,35,168,81.5217391304348,78
50,108,211,249,116,-.0603448275862069,26,168,96.7741935483871,78
-4,116,187,209,144,.104166666666667,23,136,89.2857142857143,78
-5,108,210,243,96,.09375,32,172,90.3614457831325,78
-13,104,222,265,116,0,-16,160,92.0245398773006,78
10,88,202,230,100,.02,55,168,92.0245398773006,78
-10,96,273,348,132,.386363636363636,27,156,94.3396226415094,78
18,112,245,284,116,.181034482758621,42,168,94.9367088607595,78
-7,64,272,322,92,.0543478260869565,22,160,94.3396226415094,78
5,72,296,295,72,0,54,184,94.3396226415094,78
-5,112,288,315,96,.333333333333333,28,244,92.5925925925926,78
-25,72,205,272,20,-1.2,-22,240,90.3614457831325,78
-24,60,278,363,120,-.0583333333333333,-7,136,93.167701863354,78
-30,64,268,271,36,-.833333333333333,54,168,93.75,78
49,64,263,316,120,.00833333333333333,51,160,93.167701863354,78
10,160,255,317,72,.152777777777778,90,192,86.2068965517241,78
-5,132,283,324,116,-.103448275862069,59,144,90.9090909090909,78
85,68,220,284,92,.0652173913043478,76,172,91.4634146341463,78
0,68,248,299,152,.0526315789473684,92,112,76.530612244898,78
-39,152,188,250,12,-1.25,74,184,81.5217391304348,78
37,56,283,328,144,.152777777777778,33,188,129.310344827586,78
-25,140,293,326,112,.0535714285714286,73,176,75,78
58,108,124,237,80,.1375,80,180,150,78
-21,148,216,283,100,.07,-1,192,79.7872340425532,78
-8,80,266,305,108,.12037037037037,41,176,83.7988826815643,78
-36,152,207,268,88,.170454545454545,-6,196,83.7988826815643,78
-22,64,228,257,156,.243589743589744,43,140,79.7872340425532,78
-8,148,225,271,52,.115384615384615,44,212,80.6451612903226,78
18,96,293,325,116,-.0775862068965517,46,192,82.8729281767956,78
1,72,217,274,108,.0185185185185185,42,172,82.8729281767956,78
-8,104,238,279,164,-.128048780487805,135,80,84.2696629213483,78
-2,112,229,270,144,.256944444444444,54,144,85.2272727272727,78
-43,84,227,282,56,.0892857142857143,-114,132,83.3333333333333,78
-42,120,229,262,120,.141666666666667,1,164,93.75,78
-34,80,214,239,140,.114285714285714,14,132,99.3377483443709,78
-1,112,183,243,152,.00657894736842105,36,92,100,78
52,76,186,223,120,.0416666666666667,9,148,99.3377483443709,78
78,116,235,292,140,.485714285714286,10,164,100.671140939597,78
10,80,209,258,128,.1484375,-9,152,101.351351351351,78
-33,112,175,215,116,.0172413793103448,-10,164,98.6842105263158,78
47,88,188,225,120,.0916666666666667,29,152,99.3377483443709,78
0,116,251,275,108,.148148148148148,9,156,96.7741935483871,78
9,120,191,243,76,.0789473684210526,10,188,98.0392156862745,78
47,128,218,274,112,.0892857142857143,41,164,98.6842105263158,78
-35,96,179,224,92,.0869565217391304,8,164,96.1538461538462,78
-177,96,229,215,64,.84375,126,180,98.6842105263158,78
144,76,199,268,56,.0714285714285714,113,216,96.7741935483871,78
-29,64,229,249,96,.03125,1,176,97.4025974025974,78
-10,76,267,284,80,-.1625,39,172,96.1538461538462,78
-25,60,222,309,64,-.078125,28,200,84.2696629213483,78
17,84,225,277,104,-.0769230769230769,73,188,86.2068965517241,78
-24,72,257,276,56,-.267857142857143,38,164,81.9672131147541,78
-28,124,245,274,84,.178571428571429,33,184,82.4175824175824,78
31,152,193,212,116,.0172413793103448,45,224,89.2857142857143,78
21,128,194,194,88,.0454545454545455,50,140,81.9672131147541,78
-16,104,213,229,72,.236111111111111,24,216,81.5217391304348,78
-25,128,244,302,176,.295454545454545,84,128,60,78
-5,104,263,265,88,.0681818181818182,31,196,85.7142857142857,78
-11,108,222,305,220,.204545454545455,-49,108,96.7741935483871,78
3,80,219,271,72,-.0555555555555555,59,184,90.3614457831325,78
20,92,231,317,56,-.107142857142857,-36,72,82.4175824175824,78
15,120,202,256,76,.0789473684210526,-5,200,83.7988826815643,78
-24,92,232,273,76,.105263157894737,25,208,81.9672131147541,78
-7,140,266,306,88,.125,39,192,81.9672131147541,78
-23,160,216,269,96,.0833333333333333,9,320,74.6268656716418,78
21,104,223,268,100,.16,84,180,75.7575757575758,78
15,124,221,289,124,.0483870967741936,22,192,75.7575757575758,78
-4,80,214,240,76,.460526315789474,-55,108,144.230769230769,78
20,108,190,240,100,0,52,188,78.125,78
-6,148,212,264,132,-.00757575757575758,39,160,77.319587628866,78
-12,132,198,231,116,.0948275862068966,59,152,79.3650793650794,78
18,192,213,227,100,.19,39,184,81.5217391304348,78
3,76,240,283,80,.025,57,216,78.9473684210526,78
-38,120,210,258,136,.0735294117647059,25,100,81.5217391304348,78
0,100,204,256,148,.148648648648649,62,148,79.7872340425532,78
-13,96,223,231,136,-.0220588235294118,11,140,82.4175824175824,78
-54,80,206,247,120,.00833333333333333,5,156,80.6451612903226,78
-23,148,198,242,196,.209183673469388,26,132,80.6451612903226,78
-7,148,208,244,112,.0178571428571429,44,188,79.3650793650794,78
-11,228,189,237,148,.243243243243243,41,164,76.1421319796954,78
-18,144,194,239,76,.263157894736842,33,204,79.7872340425532,78
-2,132,213,259,120,.00833333333333333,37,164,78.9473684210526,78
18,132,216,233,120,.1,36,172,79.3650793650794,78
-24,140,214,256,84,.0833333333333333,-2,192,79.3650793650794,78
-25,88,204,222,100,.09,20,192,80.6451612903226,78
3,128,161,206,188,.23936170212766,30,124,79.7872340425532,78
-8,156,257,280,136,.110294117647059,26,144,78.5340314136126,78
-1,128,192,238,132,.0909090909090909,36,180,79.3650793650794,78
-4,120,209,249,112,.0178571428571429,46,184,80.2139037433155,78
4,140,172,212,100,.01,-29,216,80.2139037433155,78
2,136,167,177,152,.263157894736842,73,172,76.1421319796954,78
-13,100,237,282,120,.0666666666666667,7,176,79.3650793650794,78
-13,88,213,256,116,.0862068965517241,32,164,78.9473684210526,78
-11,76,211,252,144,.138888888888889,38,144,81.5217391304348,78
22,132,227,261,96,.145833333333333,53,196,78.5340314136126,78
-12,144,215,264,108,-.0185185185185185,-4,192,77.720207253886,78
-31,144,184,227,108,.0185185185185185,23,164,79.7872340425532,78
-4,108,199,242,112,.0357142857142857,45,168,82.8729281767956,78
11,92,178,226,100,.11,52,180,83.7988826815643,78
-13,116,253,292,128,.1484375,36,148,84.7457627118644,78
-46,136,247,299,176,.176136363636364,1,116,80.6451612903226,78
12,72,215,278,120,.216666666666667,76,164,78.9473684210526,78
6,104,264,259,124,.00806451612903226,15,128,79.3650793650794,78
-72,164,199,235,156,.230769230769231,-15,148,78.125,78
59,160,264,297,128,0,45,152,79.3650793650794,78
-9,152,250,271,144,.270833333333333,32,160,77.720207253886,78
-14,112,237,279,176,.198863636363636,23,116,77.720207253886,78
24,208,255,293,100,.01,29,192,79.7872340425532,78
-164,160,203,257,84,.869047619047619,23,200,81.0810810810811,78
-34,116,233,278,84,.214285714285714,19,208,84.7457627118644,78
-4,124,238,296,100,.07,4,200,74.2574257425743,78
-30,120,213,280,196,.168367346938776,26,136,115.384615384615,78
-39,108,258,308,116,.103448275862069,35,192,148.514851485149,78
-9,136,209,243,116,.0172413793103448,6,172,84.2696629213483,78
-26,108,250,311,140,.0571428571428571,-33,160,81.0810810810811,78
0,76,213,265,116,-.00862068965517241,54,200,82.8729281767956,78
29,136,266,295,144,.201388888888889,92,144,79.3650793650794,78
38,76,244,282,112,-.0446428571428571,16,192,77.319587628866,78
-8,112,252,306,136,.213235294117647,26,168,78.125,78
21,120,212,260,64,.234375,-15,216,85.7142857142857,78
-25,56,278,321,164,.146341463414634,-2,156,86.2068965517241,78
-31,76,262,321,120,-.15,16,164,87.2093023255814,78
38,152,209,259,160,-.14375,41,140,86.7052023121387,78
-5,128,175,235,200,.035,-15,116,93.167701863354,78
-9,88,250,281,88,.0795454545454545,-25,132,93.167701863354,78
-8,108,194,219,128,.0546875,28,172,94.9367088607595,78
17,112,225,260,148,.0810810810810811,8,136,98.0392156862745,78
6,132,252,280,160,.0875,15,108,100.671140939597,78
-11,132,289,346,136,.308823529411765,33,128,96.1538461538462,78
3,76,267,295,48,.520833333333333,79,216,97.4025974025974,78
32,76,224,280,72,.0694444444444444,21,200,95.5414012738854,78
9,80,192,246,92,-.0434782608695652,-12,172,95.5414012738854,78
-142,116,295,251,88,.386363636363636,165,168,92.5925925925926,78
-12,108,189,237,148,.0675675675675676,9,116,94.9367088607595,78
0,116,212,263,88,.113636363636364,49,176,98.0392156862745,78
-24,88,207,254,44,.0227272727272727,47,224,84.7457627118644,78
-42,120,265,292,72,.0972222222222222,11,200,83.7988826815643,78
3,120,297,301,132,.21969696969697,36,136,88.2352941176471,78
8,136,222,257,112,.223214285714286,72,160,84.7457627118644,78
0,108,227,270,92,.16304347826087,72,188,80.2139037433155,78
-63,132,249,293,112,.232142857142857,4,176,66.079295154185,78
-26,216,218,276,188,.324468085106383,38,88,78.125,78
-29,136,199,243,108,.0555555555555556,15,184,76.530612244898,78
-15,104,251,293,80,.1125,29,204,73.8916256157635,78
85,236,239,302,136,.00735294117647059,28,164,72.8155339805825,78
-2,72,233,271,120,.225,63,192,70.4225352112676,78
-25,92,212,240,80,.1125,16,204,82.8729281767956,78
25,184,317,298,128,-.1640625,19,180,79.7872340425532,78
-10,96,242,294,76,-.118421052631579,-17,116,82.8729281767956,78
-1,108,193,227,52,.269230769230769,-20,80,81.5217391304348,78
-5,148,213,263,64,.796875,-30,152,79.3650793650794,78
34,76,224,276,56,.232142857142857,-24,236,73.1707317073171,78
42,112,275,345,136,.102941176470588,55,156,74.6268656716418,78
-19,84,174,228,108,.0740740740740741,31,164,80.6451612903226,78
-77,100,179,241,108,.518518518518519,61,156,81.9672131147541,78
119,136,178,274,124,-.0645161290322581,18,164,83.3333333333333,78
-138,152,277,233,60,.35,151,200,81.9672131147541,78
4,128,230,296,136,.125,29,160,82.4175824175824,78
-63,152,188,224,100,.1,-68,196,80.6451612903226,78
-5,260,279,301,168,-.0178571428571429,14,128,74.2574257425743,78
12,124,245,258,172,.0697674418604651,46,144,82.4175824175824,78
-8,136,225,266,132,-.0378787878787879,17,156,75.7575757575758,78
-3,168,254,291,112,.0892857142857143,39,180,75.3768844221106,78
-19,144,237,316,144,.0347222222222222,22,136,74.6268656716418,78
-111,144,206,279,120,.133333333333333,-109,184,83.3333333333333,78
-29,116,250,296,132,.113636363636364,21,168,93.167701863354,78
86,92,209,248,160,-.0625,38,136,99.3377483443709,78
26,92,209,262,96,.0833333333333333,17,192,99.3377483443709,78
23,92,239,278,108,.0648148148148148,2,160,101.351351351351,78
38,76,192,245,108,.0277777777777778,33,180,100.671140939597,78
24,76,203,252,116,0,7,152,102.739726027397,78
44,88,200,246,100,.1,34,176,102.739726027397,78
3,100,175,235,112,-.0625,-2,144,101.351351351351,78
12,108,236,263,136,.125,10,144,102.040816326531,78
18,104,242,277,100,.41,52,172,100.671140939597,78
-8,120,253,289,80,.0125,37,160,99.3377483443709,78
30,72,249,305,72,.166666666666667,41,184,98.6842105263158,78
-4,128,213,257,56,.0357142857142857,34,260,89.2857142857143,78
-30,112,219,273,104,.336538461538462,68,164,89.8203592814371,78
28,132,208,232,92,.119565217391304,85,172,89.8203592814371,78
-30,96,205,257,88,.0113636363636364,27,180,87.719298245614,78
59,92,191,218,112,-.0267857142857143,4,160,95.5414012738854,78
48,136,277,337,120,.0166666666666667,10,164,66.6666666666667,78
-42,104,290,336,116,.129310344827586,-8,164,78.9473684210526,78
10,184,327,353,132,.265151515151515,60,180,73.5294117647059,78
-60,76,195,386,52,.673076923076923,80,164,79.7872340425532,78
-77,80,205,341,140,.414285714285714,98,156,76.530612244898,78
-4,132,263,312,128,-.0859375,54,124,72.8155339805825,78
-45,136,257,290,148,.358108108108108,65,168,75,78
-29,84,183,228,132,.0378787878787879,-7,168,166.666666666667,78
5,136,301,310,92,-.271739130434783,55,192,86.2068965517241,78
23,228,203,238,116,-.00862068965517241,6,164,75.3768844221106,78
58,124,200,279,40,.2,-28,136,87.2093023255814,78
65,128,182,235,112,.0892857142857143,90,156,104.895104895105,78
52,108,146,209,48,-.0416666666666667,-43,172,104.895104895105,78
-47,80,182,254,124,-.145161290322581,20,124,107.142857142857,78
10,92,178,252,144,0,29,112,108.695652173913,78
34,92,184,267,144,-.118055555555556,22,120,107.913669064748,78
35,116,148,222,140,-.0714285714285714,27,136,103.448275862069,78
51,84,186,266,152,.217105263157895,38,124,104.166666666667,78
6,112,153,244,136,.154411764705882,25,136,104.166666666667,78
43,56,159,253,108,.148148148148148,24,172,105.633802816901,78
8,100,169,247,140,.128571428571429,60,128,104.895104895105,78
-16,68,146,241,112,.366071428571429,36,168,107.913669064748,78
-7,104,155,252,84,.416666666666667,41,192,107.913669064748,78
5,96,178,238,96,.291666666666667,54,180,107.913669064748,78
23,76,139,232,124,.0725806451612903,55,120,107.142857142857,78
59,92,135,224,76,.105263157894737,38,180,109.489051094891,78
-2,96,155,236,52,0,45,192,110.294117647059,78
16,76,165,232,84,.107142857142857,40,176,110.294117647059,78
102,92,134,233,100,-.1,9,140,111.111111111111,78
-29,96,176,272,52,.115384615384615,-7,196,113.636363636364,78
27,88,205,280,32,.21875,78,220,112.781954887218,78
17,96,158,222,76,.171052631578947,-33,168,113.636363636364,78
49,84,158,249,108,.101851851851852,11,144,114.503816793893,78
75,104,163,232,72,-.152777777777778,45,176,112.781954887218,78
52,92,154,247,80,0,49,164,111.940298507463,78
53,96,174,227,108,.175925925925926,30,152,111.111111111111,78
51,80,209,289,68,.279411764705882,44,196,106.382978723404,78
68,88,184,267,64,.078125,21,204,105.633802816901,78
-18,100,206,278,96,.25,50,176,104.895104895105,78
10,100,173,239,120,.183333333333333,29,132,102.739726027397,78
72,84,173,230,72,.0277777777777778,31,176,103.448275862069,78
-6,96,219,291,68,.0882352941176471,-2,176,103.448275862069,78
-8,88,198,253,32,.125,-1,208,103.448275862069,78
43,80,237,266,52,.153846153846154,49,196,104.166666666667,78
59,68,161,232,40,.15,55,188,104.166666666667,78
15,120,176,213,48,.333333333333333,52,208,104.166666666667,78
-9,104,201,268,60,.0666666666666667,11,188,98.6842105263158,78
-5,104,179,257,48,.25,25,212,100,78
-42,72,202,273,36,-.25,-74,244,102.040816326531,78
-36,136,261,322,132,-.0681818181818182,-20,180,70.7547169811321,78
56,132,242,271,92,.239130434782609,172,176,78.125,78
-25,108,321,226,168,-.279761904761905,35,136,77.319587628866,78
-21,80,319,356,132,.0606060606060606,25,172,77.319587628866,78
64,64,308,345,120,-.0166666666666667,26,188,66.6666666666667,78
110,132,301,353,144,-.0763888888888889,73,176,113.636363636364,78
-3,148,202,255,108,.0462962962962963,38,184,76.9230769230769,78
-92,84,191,187,52,.769230769230769,195,212,75.3768844221106,78
12,140,205,249,108,.185185185185185,71,204,64.6551724137931,78
-23,100,194,226,184,.0923913043478261,16,104,81.5217391304348,78
-7,136,213,259,124,.0564516129032258,36,180,80.2139037433155,78
-5,152,208,245,72,.166666666666667,34,212,79.3650793650794,78
-3,128,229,277,108,.0648148148148148,23,192,78.5340314136126,78
15,120,213,235,136,.0147058823529412,32,148,91.4634146341463,78
-7,72,224,239,40,.575,-39,244,96.7741935483871,78
16,84,258,296,192,.0625,12,108,94.9367088607595,78
15,68,199,219,128,-.234375,63,84,64.3776824034335,78
1,140,191,239,84,.0714285714285714,-25,184,99.3377483443709,78
36,68,268,283,172,.063953488372093,39,112,98.0392156862745,78
14,128,177,229,132,.0909090909090909,17,144,86.7052023121387,78
48,72,173,230,164,.213414634146341,56,124,98.0392156862745,78
-23,72,211,268,84,.0714285714285714,46,200,89.8203592814371,78
1,100,167,218,112,.0357142857142857,28,128,98.6842105263158,78
-21,128,208,282,28,.5,-46,196,99.3377483443709,78
17,64,205,241,132,.0454545454545455,27,152,99.3377483443709,78
-5,112,184,231,148,.0405405405405405,31,116,100,78
18,100,199,243,128,.0859375,34,160,100,78
-15,116,205,266,144,.152777777777778,31,132,104.895104895105,78
62,80,173,205,128,0,20,136,105.633802816901,78
-21,64,210,256,88,.0113636363636364,27,180,105.633802816901,78
14,64,181,222,116,.0258620689655172,8,144,107.142857142857,78
42,84,168,206,108,.0555555555555556,30,152,106.382978723404,78
-8,92,211,255,96,.0416666666666667,38,172,107.913669064748,78
-14,108,211,256,132,.0833333333333333,13,124,106.382978723404,78
45,84,215,269,108,-.0833333333333333,10,164,107.913669064748,78
42,80,208,252,84,.0119047619047619,26,172,107.913669064748,78
38,80,174,233,108,.12037037037037,18,152,107.142857142857,78
30,80,198,234,104,.0480769230769231,20,148,106.382978723404,78
31,100,192,209,68,.205882352941176,34,180,105.633802816901,78
-13,104,179,215,80,.025,20,172,106.382978723404,78
28,80,176,207,108,.037037037037037,-1,148,106.382978723404,78
3,100,176,212,108,0,9,164,105.633802816901,78
